filename,true_label,predicted_label,correct,confidence,prob_BA,prob_BHA,prob_CHA,prob_CHHA,prob_DA,prob_DAA,prob_DHA,prob_DHAA,prob_D_SHA,prob_GA,prob_GHA,prob_GYA,prob_HA,prob_JA,prob_JHA,prob_KA,prob_KHA,prob_KSHA,prob_LA,prob_MA,prob_M_SHA,prob_NA,prob_NAA,prob_NGA,prob_PA,prob_PHA,prob_RA,prob_TA,prob_TAA,prob_THA,prob_THAA,prob_TRA,prob_T_SHA,prob_WA,prob_YA,prob_YAN
KSHA_14_aug_05.npz,KSHA,TAA,False,0.99952805,7.795087e-24,3.2542897e-16,1.4380548e-12,1.3597332e-18,4.076126e-18,4.8228475e-07,7.8340094e-19,1.1425204e-06,4.12373e-12,3.379897e-05,3.0003475e-17,2.3223188e-12,1.661713e-20,1.30291015e-14,9.974772e-19,1.9830411e-07,7.983215e-13,2.4972333e-05,6.280538e-17,2.0228062e-19,1.5786256e-09,3.4353903e-10,4.200599e-08,2.9758487e-19,7.2402625e-05,5.791896e-14,9.491493e-11,1.8222067e-09,0.99952805,1.0742412e-05,0.00032806376,3.945866e-11,1.5637034e-22,4.6261747e-10,3.102795e-13,5.198214e-10
TAA_9_aug_13.npz,TAA,TA,False,0.99946326,2.7766516e-21,1.1957492e-15,8.770738e-06,2.8247322e-14,4.488166e-09,3.539628e-08,1.5974348e-17,2.357777e-06,6.7598146e-17,2.317773e-13,2.0842743e-17,2.3693256e-07,5.1581064e-21,2.1793987e-13,5.001601e-10,7.961128e-15,1.7955274e-09,1.9157358e-11,8.111709e-11,7.428754e-20,3.1125505e-10,1.9240927e-07,7.559971e-09,1.3638388e-12,8.49539e-11,1.6443621e-17,5.285843e-12,0.99946326,0.00011844359,0.00036597563,1.6468374e-11,4.0076342e-05,3.0865044e-09,9.744296e-09,3.0448488e-09,6.040991e-07
YA_8_aug_04.npz,YA,TA,False,0.9994456,2.9229854e-19,4.019244e-13,5.2595767e-10,1.3016882e-09,1.3176251e-09,1.0990499e-05,8.6517447e-19,5.8169684e-07,4.7400954e-19,1.0046161e-10,2.3474565e-20,6.2485407e-12,4.5616577e-25,5.5975403e-14,6.4724297e-09,1.1041647e-15,3.03313e-07,5.598702e-11,1.2987648e-12,1.7417388e-16,4.5097488e-11,1.2062922e-05,2.358071e-15,2.2249537e-12,6.2506866e-12,8.2570287e-20,6.3987496e-11,0.9994456,6.6524325e-10,0.0004618631,5.240648e-11,2.395263e-05,3.0134206e-07,3.9826842e-05,4.5176894e-06,2.2318064e-11
YA_8_aug_10.npz,YA,TA,False,0.9992914,5.3438493e-22,1.2157248e-14,8.403575e-11,8.1708766e-13,1.4589541e-09,8.3586684e-08,2.5111787e-19,2.9617975e-09,7.288565e-21,9.015328e-14,1.7269776e-21,1.4923776e-11,1.2251448e-26,4.962539e-16,1.5226788e-09,3.4507063e-16,6.3168955e-08,1.0276959e-12,1.10616235e-13,7.1613544e-19,4.294063e-09,0.0003712648,8.274599e-15,4.445107e-13,8.776213e-12,2.590152e-18,1.17527e-11,0.9992914,2.1913017e-10,0.00031830973,1.4647467e-11,1.0726839e-05,2.5843644e-06,1.1599777e-06,4.3341006e-06,7.908927e-11
GHA_8_aug_05.npz,GHA,CHA,False,0.9992705,3.6851845e-29,3.6377344e-16,0.9992705,8.8886815e-23,1.3033193e-15,2.1281693e-17,2.255218e-11,9.451716e-06,2.4675124e-26,2.2083273e-11,2.331678e-09,2.9102313e-07,1.0551646e-18,3.87481e-19,3.312085e-10,1.2801213e-11,5.2974187e-08,2.371186e-16,1.2488794e-08,6.420313e-27,6.3052403e-09,3.501834e-08,1.921691e-06,0.0001278813,3.594267e-14,6.7528936e-13,8.997407e-15,1.4983803e-05,7.94075e-06,0.000566954,4.0927616e-16,1.6940498e-10,2.9125614e-16,9.396507e-19,3.851812e-23,5.4222415e-10
YA_8_aug_02.npz,YA,TA,False,0.9992592,7.1925996e-21,1.1855401e-13,1.6321073e-09,5.825894e-12,2.9290247e-08,6.548567e-08,3.7465124e-17,4.9585642e-09,6.263003e-20,4.2077247e-13,1.6879367e-19,1.193337e-10,3.029149e-25,2.7609869e-14,3.3735894e-08,1.5613374e-14,5.046666e-07,4.5242285e-13,4.9317294e-13,2.6908932e-18,2.8738627e-08,0.0004516033,2.9810385e-13,1.6208508e-11,3.0073232e-11,1.5762579e-16,1.955604e-11,0.9992592,1.4727884e-09,0.00027850346,4.9039325e-11,5.7742486e-06,1.8341311e-06,1.0931201e-07,2.321161e-06,1.8523643e-09
TAA_9_aug_02.npz,TAA,TA,False,0.99920696,8.07583e-21,3.6546073e-14,1.2540125e-05,6.492444e-13,4.0965322e-08,4.1520866e-07,3.4396272e-15,1.0620839e-06,9.8621006e-17,1.2771093e-10,1.4201757e-15,2.2084524e-07,5.005453e-21,7.508851e-12,5.105308e-09,1.6642283e-11,6.769133e-07,3.9093576e-11,1.5974168e-11,7.374821e-19,2.8545706e-08,3.0837525e-06,2.4622492e-08,6.3926475e-11,2.1575548e-09,8.48634e-16,9.213593e-12,0.99920696,8.683512e-05,0.0006378433,2.1737385e-09,3.863323e-05,8.56597e-10,3.491519e-09,4.4658917e-09,1.1731027e-05
WA_9_aug_09.npz,WA,TA,False,0.9991364,8.07794e-21,1.32935434e-14,2.035751e-06,8.8593705e-13,1.228399e-05,1.9777395e-09,3.3864656e-13,2.6496411e-06,6.2132696e-18,2.217709e-11,2.9577625e-14,6.7013866e-07,1.616042e-20,2.9604522e-12,3.7635997e-09,5.4017293e-09,3.906099e-06,4.537443e-11,2.6223453e-12,3.3966e-18,0.0001740392,4.388733e-05,2.0395784e-07,1.2298294e-10,2.2252533e-09,1.6444469e-15,2.2928835e-13,0.9991364,4.3207038e-07,7.3063693e-06,1.23741195e-08,7.762699e-05,1.2114016e-08,4.445982e-11,1.4035192e-09,0.0005384806
PA_9_aug_05.npz,PA,TA,False,0.9991278,9.264343e-18,1.0064845e-14,5.5557193e-05,1.3481445e-09,2.0252884e-08,7.652402e-08,1.8779603e-13,0.0002609,2.3579137e-16,4.926661e-10,1.8097218e-11,1.9945719e-10,2.7747077e-18,6.2635974e-10,2.9354552e-09,4.975808e-09,2.4740064e-06,5.3806215e-10,3.4710082e-11,2.9960472e-17,5.28052e-09,5.0252135e-07,3.832647e-09,1.7178024e-10,9.4063346e-08,3.5371384e-15,4.6289195e-14,0.9991278,4.398621e-07,0.0003415451,8.1314955e-10,2.46274e-06,4.125072e-10,8.257437e-10,4.141691e-10,0.00020809018
DA_17_aug_04.npz,DA,JA,False,0.9990778,6.139495e-17,3.401204e-22,1.11119704e-13,6.6636137e-12,0.0009220826,7.525658e-12,2.5317283e-15,2.679485e-08,5.3487553e-10,2.9503943e-14,2.0240495e-10,3.0924156e-15,4.5873834e-12,0.9990778,2.5021998e-11,2.0262416e-12,1.0734484e-10,1.2497417e-08,9.191963e-14,2.18889e-22,3.718149e-10,1.4629115e-23,1.9438749e-14,3.9825148e-21,9.210078e-17,4.285807e-20,1.6467505e-20,3.2860345e-17,1.4706864e-19,3.7836937e-22,5.250467e-17,1.6833816e-10,7.731226e-19,2.1741096e-23,1.6437318e-20,8.640745e-08
T_SHA_9_aug_20.npz,T_SHA,TA,False,0.99905187,1.6989419e-19,9.3376e-13,1.067817e-05,1.21900865e-14,2.779384e-06,1.2880169e-13,1.3407876e-13,1.8410796e-07,4.851517e-19,4.0762845e-17,4.0348195e-19,0.0007511132,2.5414872e-20,1.8784153e-17,1.6060234e-07,2.1127086e-17,6.5534335e-11,1.5046548e-14,1.9896348e-08,1.1398779e-16,1.4054076e-06,1.11461895e-05,3.4098438e-08,1.8328818e-08,7.5591295e-15,3.2081672e-16,7.633555e-12,0.99905187,1.5567657e-07,6.787777e-07,2.396201e-13,4.0713017e-05,0.00012912216,1.2907633e-10,9.568566e-11,3.4073717e-09
WA_27_aug_14.npz,WA,T_SHA,False,0.99898916,3.895903e-08,3.2706016e-08,1.0140056e-14,1.3769247e-11,1.934621e-08,1.9577426e-12,8.071416e-15,2.8551517e-08,7.329437e-08,7.652878e-18,9.772137e-18,4.614168e-09,2.4872738e-12,7.8836554e-16,2.878828e-09,6.950556e-18,1.2993376e-17,8.175023e-07,9.152846e-08,3.101108e-07,9.15094e-05,1.8084437e-06,2.7452851e-12,9.089582e-17,1.10328555e-08,1.6818236e-06,0.00030649485,2.4132918e-09,4.3164242e-10,1.6911182e-08,2.2044085e-13,3.316024e-07,0.99898916,0.0006050874,2.4539422e-06,2.999375e-14
JHA_26_aug_18.npz,JHA,CHHA,False,0.99887055,2.4863635e-07,2.6424893e-10,4.1214008e-13,0.99887055,5.535917e-07,0.0009319011,1.2786413e-17,1.3527681e-05,7.0682895e-12,1.1133729e-08,1.766927e-18,8.749031e-14,3.3712172e-15,6.0928964e-05,9.099885e-05,1.0277948e-22,3.621139e-10,4.2206227e-07,2.064451e-07,3.3831972e-12,5.2569905e-18,3.1581764e-19,2.4313753e-23,8.805554e-13,8.31214e-22,6.5813525e-26,5.4897803e-10,1.619035e-10,5.671069e-22,4.5292737e-12,2.9301457e-17,2.8671277e-05,2.112891e-08,1.8408535e-06,8.308671e-14,2.915705e-18
TAA_9_aug_04.npz,TAA,TA,False,0.99883705,4.694252e-19,1.7100348e-12,1.3448711e-05,3.0222634e-12,1.9289077e-07,1.2206964e-06,8.8011365e-15,1.5584481e-05,1.02804685e-14,1.0919775e-10,2.172259e-16,1.0847065e-05,3.2064328e-19,1.1684229e-11,4.0880934e-08,1.2688041e-12,1.1674496e-07,5.192689e-10,3.1244193e-10,5.0715598e-17,2.4794312e-08,7.8152925e-06,2.9782316e-07,8.5562966e-11,8.328845e-10,1.3243501e-15,3.2446706e-10,0.99883705,0.00029112326,0.0005144733,5.2810076e-09,0.00030479964,4.019221e-08,6.364503e-08,1.9700748e-08,2.8523414e-06
RA_9_aug_13.npz,RA,TA,False,0.9985726,5.093441e-17,5.541239e-10,8.0709765e-07,1.571335e-11,8.992497e-07,2.994139e-08,4.4326419e-13,4.052749e-07,1.0341413e-15,1.3532842e-11,9.5528257e-17,3.2894335e-05,3.3528166e-19,8.280598e-14,3.6383597e-07,1.0942473e-12,6.424157e-08,2.859989e-11,4.6552215e-10,6.7233525e-14,2.1780208e-06,0.0012278628,4.8060507e-08,8.554155e-09,1.2526778e-10,2.5543998e-14,1.389978e-09,0.9985726,3.2247256e-06,5.8919315e-05,2.5570644e-08,9.050218e-05,8.830859e-06,9.514737e-08,1.3582701e-07,1.6165245e-07
NGA_9_aug_10.npz,NGA,TA,False,0.9984786,7.3676706e-20,2.2178873e-13,0.0009482863,6.699232e-10,1.2161881e-05,1.4219282e-08,3.1026502e-08,3.5962814e-05,5.516176e-19,1.7955204e-10,1.6886593e-11,6.913621e-05,2.2160297e-18,2.966792e-09,1.1126627e-07,1.9796833e-08,0.00029524328,1.5787043e-13,1.4151168e-10,4.4158516e-18,3.5274813e-06,4.2383158e-07,1.959326e-05,0.000113485214,6.0587917e-13,7.622232e-17,3.143916e-15,0.9984786,5.325055e-09,3.1085918e-08,1.7752257e-09,1.4416747e-05,7.87953e-10,5.268469e-13,2.2956548e-11,8.9154555e-06
KA_8_aug_12.npz,KA,CHA,False,0.9981883,4.2283917e-28,2.0895943e-18,0.9981883,1.4756804e-18,1.4120081e-12,1.3894747e-13,1.4185962e-10,4.357132e-05,4.544374e-26,2.334254e-09,3.534331e-06,3.2572125e-09,1.596071e-19,5.924011e-14,3.501002e-10,2.5658498e-08,0.00020929417,2.9420199e-15,1.0512601e-09,1.373801e-27,1.6676913e-07,2.5358088e-10,5.111042e-08,5.0545157e-05,3.1127477e-12,3.055974e-15,7.4994217e-16,0.0011511905,1.7270185e-08,0.0003502111,3.444704e-15,5.2146124e-08,2.1851469e-16,4.6183366e-17,1.3965533e-20,3.1241864e-06
DAA_8_aug_11.npz,DAA,JHA,False,0.99805593,1.6155823e-12,6.0548277e-06,0.000432665,7.5641406e-06,0.00091438607,1.16805275e-07,4.6120613e-07,5.2113934e-05,8.275887e-14,4.6916766e-06,1.9360153e-09,1.06213e-06,6.1153966e-15,1.5654367e-05,0.99805593,1.1070087e-07,0.00012628404,6.3610298e-12,4.001207e-08,2.0867986e-12,2.7992138e-07,7.5445985e-07,4.7988568e-08,0.000288497,3.7240397e-12,1.0209976e-11,2.698195e-09,9.178909e-05,1.0295454e-07,1.2538317e-06,1.2247808e-08,7.551159e-08,2.5041478e-09,4.5936806e-13,2.657474e-12,2.728993e-07
T_SHA_9_aug_07.npz,T_SHA,TA,False,0.9980558,2.7407772e-14,7.2312284e-10,0.000106055195,4.0982837e-10,4.153688e-05,1.3405141e-09,4.714359e-11,1.2114627e-05,8.018067e-14,3.7294606e-13,1.1008101e-14,0.0011496083,1.1605286e-15,2.5635718e-12,2.5036163e-06,1.5923704e-13,4.2381334e-09,4.505411e-11,4.7281372e-07,2.736382e-12,5.21496e-06,2.7532757e-05,1.0413639e-06,1.3828966e-07,7.739644e-11,2.7126738e-13,2.1819953e-09,0.9980558,6.6134976e-06,8.3677105e-06,3.904096e-10,0.00020651834,0.0003757431,7.208761e-08,9.504011e-08,5.9655366e-07
T_SHA_9_aug_11.npz,T_SHA,TA,False,0.9977708,3.2424723e-19,5.4477717e-13,0.00039794148,2.2614769e-13,6.195754e-05,1.7718823e-11,1.6083408e-10,2.8230897e-06,1.0284886e-17,2.1744252e-14,8.276296e-15,0.0016069375,4.150764e-18,2.843038e-13,6.1128173e-07,1.7436925e-12,1.7567076e-07,1.2000217e-13,8.079545e-09,3.7180127e-17,4.8298985e-05,3.8593487e-05,1.754168e-05,5.9228364e-07,7.2261056e-13,3.4840125e-14,4.3605077e-13,0.9977708,4.967581e-07,1.9231824e-07,1.6154304e-10,4.565057e-05,3.7666603e-06,2.7972438e-12,2.2213208e-10,3.5447727e-06
LA_15_aug_06.npz,LA,DHAA,False,0.99769235,4.8865327e-14,8.2551086e-14,0.0005155232,2.8827466e-12,1.6564322e-09,8.039822e-08,3.5324852e-09,0.99769235,2.1057987e-08,6.274577e-06,6.06442e-06,1.6867313e-07,5.236594e-08,1.56038e-06,4.1904872e-11,5.2319143e-07,1.9858287e-08,0.0014044144,1.914694e-05,1.0067384e-14,5.802947e-06,1.0529485e-13,1.9483547e-05,5.9277326e-11,5.6938614e-08,1.3565538e-09,6.6628253e-10,1.3807999e-09,0.00032770334,9.7847945e-08,1.6249029e-08,3.525132e-07,9.54816e-16,1.315365e-11,1.5507775e-15,3.022622e-07
YA_21_aug_04.npz,YA,TA,False,0.99764615,2.2834783e-11,2.9921653e-12,3.4517086e-08,2.3122999e-07,3.8930708e-08,3.8956205e-07,2.6264333e-11,1.0738949e-07,4.020894e-13,1.9672304e-12,1.2858297e-12,1.822468e-12,9.7652986e-17,5.1971205e-11,2.3099425e-10,3.90564e-08,8.546181e-10,2.0658655e-10,3.599803e-11,4.6707332e-11,1.4724662e-08,1.781833e-05,1.4475833e-10,4.0369205e-11,1.0338711e-05,7.7718487e-10,1.9671252e-12,0.99764615,3.204172e-05,0.00035403488,3.490019e-08,1.2565486e-09,5.044498e-08,1.7246188e-05,0.001921268,1.0105911e-07
WA_9_aug_12.npz,WA,TA,False,0.99762434,1.8007304e-18,1.2984748e-15,8.188412e-06,1.9215463e-10,6.3405864e-08,1.18781394e-07,1.007499e-15,0.0003022769,7.00648e-17,5.7460262e-11,1.0537822e-14,5.736705e-08,6.1719497e-19,9.022125e-12,3.2160455e-10,7.556859e-14,7.90569e-08,3.2659446e-09,3.8210013e-09,2.0295422e-17,6.653904e-09,2.3347155e-09,6.929022e-11,5.7699023e-11,2.5196453e-11,5.7926353e-20,2.801275e-12,0.99762434,2.6157066e-08,2.449098e-05,5.156108e-12,0.0020393103,8.157542e-09,2.5771672e-07,4.5910184e-10,8.3110297e-07
LA_15_aug_18.npz,LA,DHAA,False,0.9975777,4.438582e-14,4.567074e-14,0.0022551825,2.6392929e-12,6.389009e-11,3.8798076e-09,1.4253379e-08,0.9975777,6.5951905e-10,3.4026948e-07,3.1050542e-05,2.8151936e-08,1.5485382e-07,3.626152e-07,2.3812405e-11,1.3472197e-08,2.6825988e-09,3.5792982e-05,8.586389e-05,2.8897268e-15,1.1083708e-07,7.048219e-15,5.993028e-06,3.862292e-10,1.0532454e-09,5.146519e-10,9.773118e-11,2.3044859e-10,7.3720985e-06,2.5445576e-08,4.7574625e-11,2.0224547e-08,1.227772e-15,4.1222832e-12,1.0774168e-16,2.8506268e-09
PA_9_aug_09.npz,PA,TA,False,0.99732697,4.2307597e-20,1.781355e-16,0.0011468368,2.827891e-11,6.559096e-08,4.903152e-10,5.3882967e-13,0.0007903132,1.00717744e-19,4.0915646e-11,2.8587066e-10,9.151521e-11,1.2779121e-18,8.383824e-11,9.340611e-09,2.8900344e-09,4.0754196e-05,1.7330127e-11,1.4097688e-10,5.633527e-20,1.4934741e-08,8.106617e-07,3.0607517e-09,2.1590352e-09,1.1309423e-09,2.230378e-15,1.9383997e-15,0.99732697,9.706107e-09,0.0005627113,3.9609917e-12,3.433646e-06,1.2110998e-09,1.4559125e-11,1.5833408e-11,0.00012808335
NGA_9_aug_12.npz,NGA,TA,False,0.99698997,3.42695e-20,6.576599e-14,0.0014878549,9.443483e-10,3.567582e-05,5.2634754e-09,1.9974473e-07,1.9219508e-05,8.1672815e-20,5.1227477e-11,1.1415542e-10,2.4728939e-05,1.5920226e-18,9.093429e-09,1.6182362e-07,2.1917592e-07,0.0010985915,2.2928758e-14,5.289536e-11,1.0895277e-18,1.0926971e-05,1.1925625e-06,5.3051783e-05,0.00025728173,5.3595024e-13,2.8281903e-16,6.363489e-16,0.99698997,1.1804498e-09,9.758915e-09,8.7056856e-10,3.5178348e-06,1.2417438e-09,8.057326e-14,5.838924e-11,1.7299148e-05
RA_17_aug_02.npz,RA,D_SHA,False,0.9969652,0.00011682846,2.7800419e-05,1.7285212e-20,0.0005409455,1.6151873e-08,0.0006841244,2.0281153e-18,7.0881113e-11,0.9969652,4.534086e-09,2.113285e-20,5.0510303e-14,4.4534732e-14,5.1430507e-06,1.0207669e-08,6.8151333e-13,2.9259753e-16,7.598606e-05,1.7351718e-15,0.0010306885,2.401114e-13,8.041785e-11,2.684034e-15,8.303408e-22,1.2435529e-06,2.1792863e-13,0.00024940024,8.641467e-13,1.6939227e-08,2.1861162e-11,3.856196e-05,2.6246056e-11,1.6143856e-09,2.1746593e-05,0.00024232989,6.5359766e-12
DAA_8_aug_09.npz,DAA,JHA,False,0.99695826,1.2674105e-12,1.1532113e-05,0.00010728409,1.7767268e-05,0.0015933298,2.0465873e-06,6.96284e-08,8.467257e-05,1.8441902e-13,2.5226193e-05,3.0523675e-10,1.5674558e-06,2.4828954e-15,3.6870184e-05,0.99695826,6.652205e-08,0.00090824685,6.162492e-11,2.2091916e-08,4.3645447e-12,3.3422617e-07,5.205947e-06,2.1695634e-08,0.0001242051,3.6715453e-12,1.6861966e-12,1.5332015e-08,0.00012052891,2.7404937e-08,1.6851922e-06,3.745868e-08,1.0192628e-06,2.4030458e-08,1.19002325e-11,1.02913365e-10,1.2181582e-07
RA_17_aug_04.npz,RA,D_SHA,False,0.9969536,4.031273e-05,2.7191818e-05,9.562027e-19,9.497916e-06,3.6136607e-09,5.0105544e-05,3.7337497e-17,1.3887219e-10,0.9969536,1.545761e-09,1.0351724e-18,3.8435604e-13,3.8804057e-13,1.3574777e-06,8.47098e-09,2.6364447e-12,4.1283933e-17,4.377967e-05,9.558514e-14,0.00026817995,9.78852e-12,7.114278e-11,4.177765e-14,3.9617266e-21,1.3406631e-05,5.632303e-11,0.0025378866,6.4408786e-13,1.6578575e-06,1.2270022e-10,2.2818806e-05,1.3951035e-11,4.494167e-10,2.6239386e-06,2.7520848e-05,2.674197e-11
CHHA_27_aug_09.npz,CHHA,DHAA,False,0.9966264,9.489512e-08,5.704368e-08,5.9297855e-07,0.00037017858,0.00013186692,6.66235e-06,1.9715872e-08,0.9966264,1.6117784e-06,0.000214218,1.874863e-06,2.7284324e-08,4.1089056e-08,0.00087472197,4.2860844e-05,5.608525e-07,1.4596443e-05,0.0014593033,3.2061134e-06,7.4931705e-09,7.772188e-06,3.2267197e-10,1.9611159e-08,1.1579686e-09,5.7666165e-07,4.6664594e-10,5.027334e-07,9.5275476e-07,2.9849083e-08,4.4112087e-07,1.1609613e-08,0.00022646526,3.648206e-08,1.9381288e-07,8.6853275e-11,1.411068e-05
