filename,true_label,predicted_label,correct,confidence,prob_BA,prob_BHA,prob_CHA,prob_CHHA,prob_DA,prob_DAA,prob_DHA,prob_DHAA,prob_D_SHA,prob_GA,prob_GHA,prob_GYA,prob_HA,prob_JA,prob_JHA,prob_KA,prob_KHA,prob_KSHA,prob_LA,prob_MA,prob_M_SHA,prob_NA,prob_NAA,prob_NGA,prob_PA,prob_PHA,prob_RA,prob_TA,prob_TAA,prob_THA,prob_THAA,prob_TRA,prob_T_SHA,prob_WA,prob_YA,prob_YAN
TRA_16_aug_10_crop.npz,TRA,KHA,False,0.9984724,1.240566e-26,9.1537735e-29,2.6580787e-25,6.0517595e-34,4.6015317e-26,6.671057e-06,3.580763e-20,1.8856019e-05,4.7883825e-24,0.0010117138,1.7733773e-20,4.9617244e-09,1.1121261e-32,4.0940343e-24,8.281018e-28,2.7410982e-08,0.9984724,4.582968e-16,1.8671718e-30,1.6289134e-28,3.9896156e-07,8.523537e-14,6.44891e-16,1.8475774e-19,4.2144813e-16,2.2849996e-18,2.8791532e-22,7.838705e-11,1.12978746e-07,3.2347845e-08,1.4967403e-06,0.00045605926,2.708792e-30,2.1109125e-16,2.2239723e-29,3.2246775e-05
KSHA_10_aug_13_crop.npz,KSHA,THAA,False,0.998041,2.384387e-30,0.0,0.0,0.0,1.4165873e-16,2.4956084e-13,3.3201795e-24,1.02451915e-22,4.155339e-27,1.0270661e-08,1.2961553e-31,2.14888e-28,0.0,2.6135692e-21,5.408488e-29,0.00026506087,4.836714e-17,0.001693988,0.0,0.0,1.025972e-11,7.325298e-13,9.249528e-12,1.5276e-41,2.7544793e-09,1.6370635e-12,5.909391e-37,1.68255e-35,1.5367457e-25,3.1664364e-15,0.998041,2.067714e-12,0.0,4.3101357e-27,1.128e-42,1.7684393e-10
NA_18_aug_11_crop.npz,NA,NAA,False,0.997718,2.664171e-23,1.9908043e-36,1.5397892e-21,1.02899503e-25,9.817788e-29,7.1822176e-10,1.406076e-05,9.563403e-13,2.6145041e-24,4.9518003e-05,1.6799062e-06,6.7547105e-12,1.9248165e-24,4.0859672e-12,2.2930281e-36,4.957288e-19,2.7686117e-21,1.8052675e-25,2.544848e-30,1.275653e-30,1.124718e-07,0.0022166856,0.997718,1.3109991e-13,7.321408e-12,4.4423425e-13,2.4351724e-25,1.8939033e-26,1.770885e-09,1.0078478e-14,3.097631e-13,1.6510039e-18,1.1190684e-36,3.4299723e-22,3.988881e-23,3.7490073e-16
JHA_27_aug_19_crop.npz,JHA,T_SHA,False,0.9968675,6.4423146e-20,1.7003353e-10,0.0,1.7549673e-27,9.376558e-19,5.6932614e-29,2.2495443e-16,8.1e-44,1.0425103e-23,0.0,0.0,0.0,0.0,0.0,0.0031325284,0.0,7.622427e-39,7.450075e-35,0.0,1.0767395e-17,1.0397924e-18,4.0337346e-13,0.0,1.140876e-39,0.0,1.163012e-25,1.1514319e-08,0.0,0.0,7.030874e-24,1.2183337e-32,6.580194e-33,0.9968675,7.892853e-16,1.47814365e-08,0.0
KHA_16_aug_03_crop.npz,KHA,GA,False,0.9959312,0.0,0.0,0.0,0.0,7.37e-43,4.350842e-09,1.8856456e-38,5.2579386e-12,1e-45,0.9959312,7.44764e-40,2.0347831e-22,0.0,2e-44,0.0,1.8263839e-07,0.004068226,1.2903511e-22,0.0,0.0,1.4216735e-14,7.9931597e-25,3.0271299e-27,1e-45,4.1742856e-25,2.3263024e-32,0.0,8.0894704e-27,4.0897942e-21,7.9254544e-17,2.2696952e-08,2.911615e-10,0.0,1.7484227e-35,0.0,3.649684e-07
DAA_12_aug_08_crop.npz,DAA,GA,False,0.99501204,5.8e-41,0.0,0.0,0.0,7.3204005e-32,0.0049213795,1.2857525e-36,7.5573374e-11,2.703097e-35,0.99501204,1e-44,1.6520506e-25,0.0,3.1e-44,4.3605665e-33,2.5723003e-14,8.263879e-06,1.4202469e-15,0.0,0.0,7.879052e-19,1.053676e-15,3.8969818e-32,1.056367e-39,7.104662e-30,8.0554475e-33,6.2137116e-33,7.723013e-24,4.494417e-28,1.0171826e-12,5.8448953e-05,4.9458215e-09,0.0,6.044601e-28,0.0,2.846111e-13
DAA_25_aug_15_crop.npz,DAA,GA,False,0.994858,5.3455893e-30,1.02e-43,2.327608e-34,1.02e-43,1.2768241e-22,0.0044673583,3.320651e-27,1.0449133e-08,1.3476365e-25,0.994858,6.208864e-33,6.038442e-18,1.3530833e-37,9.7514695e-31,8.578464e-25,4.4240256e-10,5.8276342e-05,2.1727348e-10,1.2767371e-36,0.0,1.4469862e-14,1.9496024e-12,7.354794e-22,2.0317073e-29,1.28397115e-20,1.491756e-23,6.957922e-26,1.1262289e-17,5.3223765e-21,4.681588e-10,0.00061562797,7.2803124e-07,7.3e-44,3.220399e-21,3.3425318e-37,7.1979644e-09
DAA_17_aug_09_crop.npz,DAA,GA,False,0.9948519,3.4982517e-35,0.0,7.3e-44,0.0,7.316896e-27,0.0019794852,4.041785e-30,5.1501664e-10,3.401885e-32,0.9948519,4.5841038e-37,1.1035385e-23,0.0,4.090285e-38,3.4710647e-29,3.530902e-10,0.00013242374,1.8887527e-13,3e-45,0.0,1.1492741e-13,1.3776435e-13,2.8374271e-27,2.8661648e-37,1.6438716e-24,1.76711e-26,1.1457191e-29,5.846828e-23,1.5378616e-23,3.267865e-12,0.003036234,1.6855694e-09,0.0,2.1449278e-25,1.02e-43,6.0867813e-12
NA_8_aug_01_crop.npz,NA,NAA,False,0.9940591,6.5737723e-21,7.3910777e-32,2.4763475e-21,4.3084043e-22,5.1354754e-24,3.8703356e-09,1.2399239e-05,2.3487009e-12,5.844986e-20,2.7250855e-05,8.430046e-06,5.394197e-11,8.588837e-22,3.018069e-09,9.8306604e-32,3.8449592e-16,3.8362946e-19,3.0547566e-21,2.0990056e-28,4.3507235e-27,1.8287709e-06,0.005890908,0.9940591,3.7732825e-12,3.5323857e-09,9.8052226e-11,1.0348536e-22,2.1930905e-24,1.4052475e-08,1.6746522e-12,2.005693e-11,2.5799562e-16,4.579606e-32,3.5647216e-18,1.98315e-19,1.9169197e-13
THAA_26_aug_01_crop.npz,THAA,THA,False,0.99361575,5.558241e-13,1.00991095e-13,2.3540607e-12,1.02538235e-17,4.0871253e-13,2.8399597e-06,2.6162319e-11,8.614789e-06,0.001113951,9.971279e-16,5.4472657e-16,2.414761e-10,2.7062994e-16,4.0232765e-17,9.420649e-13,7.212655e-24,1.2409579e-11,6.916846e-08,4.824318e-08,2.224977e-17,0.001967722,0.0001000394,1.6525361e-24,0.0013199063,3.177756e-20,7.1982823e-12,0.00029126913,8.399987e-06,3.0904857e-08,0.99361575,0.0015563603,3.06462e-06,2.0544037e-12,1.1947888e-05,1.6467629e-12,2.619687e-15
LA_2_aug_18_crop.npz,LA,DHAA,False,0.9930829,9.009125e-19,5.93192e-29,0.0012777839,3.0780027e-22,9.142477e-28,9.629598e-06,0.00078416604,0.9930829,6.0336637e-13,2.0857422e-14,3.7313903e-09,6.2531833e-09,5.458656e-07,4.3065717e-22,2.3115042e-25,8.9613876e-32,1.172531e-25,1.2868778e-13,0.0048220623,3.536882e-24,7.7092174e-16,7.1164405e-15,1.424788e-18,2.2961636e-05,1.5504762e-30,6.957171e-27,2.934421e-13,4.2259102e-18,4.1214074e-11,9.514637e-09,8.0711467e-17,5.030113e-14,1.5815941e-29,7.423699e-17,6.7056934e-20,2.9002842e-24
DAA_12_aug_09_crop.npz,DAA,GA,False,0.9917298,6.1122e-41,0.0,0.0,0.0,9.715649e-32,0.007975676,1.759185e-36,3.0323587e-11,6.682187e-36,0.9917298,1e-45,6.3669075e-27,0.0,1e-45,2.753259e-33,3.3691843e-14,6.2448994e-06,1.2338464e-15,0.0,0.0,3.2271112e-18,4.5898246e-15,4.059596e-33,2.9032e-41,2.355413e-30,1.0268069e-32,4.1462066e-33,6.5712523e-25,8.290395e-29,4.9684334e-13,0.00028819958,1.2664705e-09,0.0,2.152129e-28,0.0,2.5745517e-14
TRA_15_aug_10_crop.npz,TRA,KHA,False,0.98853976,1e-45,0.0,8.307e-42,0.0,0.0,4.8916682e-08,2.08998e-40,1.0419533e-08,1.20905e-40,1.572425e-06,7.99e-43,2.7631807e-14,0.0,0.0,0.0,9.239844e-20,0.98853976,1.0313728e-27,0.0,0.0,9.664731e-16,2.4282554e-25,9.928806e-34,2.2951272e-32,4.377779e-37,2.2566013e-37,4.296578e-37,1.8199585e-15,1.456886e-17,1.4235958e-10,1.844491e-11,0.011458636,0.0,5.11879e-28,0.0,1.5300725e-12
DAA_25_aug_17_crop.npz,DAA,GA,False,0.985629,2.8285627e-32,6.2e-43,1.7226571e-35,1e-45,1.5473182e-26,0.013877014,3.7394316e-29,6.290689e-08,8.985196e-28,0.985629,2.996983e-34,4.6128715e-18,2.0756762e-38,4.397871e-34,3.0311318e-26,1.1661162e-11,0.00047237604,2.169947e-13,1.9288264e-37,1e-45,1.5119962e-15,1.1964057e-13,3.2018951e-24,2.4239745e-29,7.089881e-24,2.0709907e-26,9.250643e-26,2.4214755e-17,1.0925133e-20,6.9126277e-10,1.8783236e-05,2.7655274e-06,2.37e-43,1.5610351e-21,3.280179e-38,2.477373e-09
NA_18_aug_01_crop.npz,NA,NAA,False,0.9770797,1.8044626e-21,7.807146e-33,2.4704028e-19,3.607182e-23,6.815518e-25,1.01711926e-07,0.00012227095,7.326079e-11,1.8266943e-21,0.00080470426,4.3665874e-05,5.564656e-11,1.446971e-20,1.36242e-10,6.970814e-32,6.23457e-18,3.3761364e-20,1.2735797e-22,1.2673447e-26,6.3025205e-28,3.4953555e-07,0.021949202,0.9770797,3.126375e-11,1.619612e-10,3.8311066e-11,2.334578e-21,1.555405e-24,1.8724132e-08,7.521623e-13,4.7513216e-11,1.3955921e-16,1.8481672e-32,6.306346e-20,8.841783e-21,2.7453623e-15
THAA_27_aug_05_crop.npz,THAA,GA,False,0.9750151,6.141796e-38,0.0,0.0,0.0,3.3236653e-25,2.7188753e-07,4.797744e-31,2.2578825e-14,5.291397e-35,0.9750151,4.1458665e-38,2.9698961e-25,0.0,2.04879e-34,9.711198e-34,3.6144481e-06,3.1133555e-07,1.1377563e-10,0.0,0.0,1.4641917e-13,4.1124567e-16,4.9358623e-23,6e-44,3.2198318e-19,1.2336162e-23,1.3692597e-38,4.6414026e-28,4.166344e-26,3.9108502e-15,0.024980769,8.1633755e-11,0.0,4.527224e-31,0.0,2.0481596e-09
NA_8_aug_16_crop.npz,NA,NAA,False,0.97347087,3.1073335e-22,2.0334705e-34,1.4670624e-21,8.5559235e-23,1.9893088e-25,2.0680904e-08,3.323363e-05,4.592838e-12,2.3661374e-21,0.00013539079,2.4904111e-05,1.817362e-11,8.642727e-22,1.2354097e-09,5.777238e-34,7.0028423e-19,4.3681735e-22,1.0526811e-23,1.25106385e-29,5.852381e-29,2.6874582e-07,0.026335312,0.97347087,4.4012975e-12,4.4147877e-10,4.8998354e-11,1.4551167e-23,1.5331946e-26,1.6602105e-09,2.4051326e-13,4.7497783e-12,4.4846368e-17,4.198723e-34,5.425782e-20,2.9562773e-20,1.0110994e-15
CHA_21_aug_07_crop.npz,CHA,GYA,False,0.9733002,1.7990454e-30,0.0,0.026699688,4e-45,0.0,1.1100301e-24,3.6834315e-08,4.6001546e-14,5.481107e-39,3.1531813e-18,2.6180687e-27,0.9733002,2.2506e-41,1.104e-42,0.0,1.1954641e-37,7.828975e-26,3.9379706e-37,4.008329e-20,2.6e-43,1.4326409e-21,3.3333846e-18,8.724478e-15,3.7369528e-11,6.382114e-37,6.918e-41,2.1522655e-36,8.055787e-14,1.4091793e-10,1.7358273e-18,6.1278186e-29,8.135074e-18,0.0,3.3196105e-29,0.0,3.797197e-27
JHA_14_aug_08_crop.npz,JHA,T_SHA,False,0.96785253,2.0348267e-18,2.7757449e-11,0.0,1.5686713e-26,8.6992666e-17,1.2683084e-29,1.3435873e-14,3e-45,7.3713016e-22,0.0,0.0,0.0,0.0,0.0,0.032147344,0.0,5.1973e-41,9.836889e-34,0.0,9.461235e-19,4.2567254e-20,3.935357e-12,0.0,1.8173e-41,0.0,5.4581666e-25,6.470175e-09,0.0,0.0,7.279884e-25,3.9418355e-33,3.9768153e-33,0.96785253,3.8971494e-16,1.2762371e-07,0.0
PHA_18_aug_12_crop.npz,PHA,M_SHA,False,0.9635279,2.1057443e-10,4.6952047e-13,2.7901887e-11,2.336497e-12,3.8729775e-09,0.000117974996,0.00062659546,8.792838e-05,4.040564e-08,0.00011400002,0.00016697719,3.953699e-07,7.0356477e-12,9.977401e-08,2.067045e-10,2.9952336e-08,3.4097093e-07,3.6549318e-07,3.9226105e-12,5.662925e-13,0.9635279,0.006587253,2.0335883e-06,8.8457915e-07,2.3301534e-06,0.0027216508,9.891306e-07,4.2960788e-10,0.02539272,2.0656353e-05,0.00062783185,1.402759e-08,7.3797995e-11,7.9570265e-07,3.5775625e-09,2.2118698e-07
M_SHA_22_aug_11_crop.npz,M_SHA,NAA,False,0.96030897,9.776963e-24,1.90686e-40,2.9552597e-33,6.776507e-27,1.8655353e-28,1.5698531e-14,7.0152076e-08,3.3230446e-17,5.483555e-27,5.43133e-09,1.1054109e-06,1.1095624e-16,1.4391658e-30,1.9987391e-08,2.504e-42,9.128758e-12,3.7887167e-16,7.4437083e-25,3.045e-42,1.2569044e-33,0.03968639,3.5548223e-06,0.96030897,8.368424e-24,6.377274e-13,1.7727768e-10,1.1602923e-35,2.5373428e-32,2.5268182e-14,1.2490009e-15,5.7328894e-12,1.0919664e-20,5.741e-42,3.382963e-27,2.5190978e-23,6.148467e-11
NA_9_aug_01_crop.npz,NA,JHA,False,0.93463117,5.2479795e-06,1.5467319e-12,1.495255e-34,5.676591e-13,0.0052171065,5.3948086e-11,0.0011715876,3.9134488e-22,4.41169e-07,3.651158e-23,2.7250017e-22,4.030595e-30,4.3636965e-25,4.42881e-12,0.93463117,4.5168015e-18,7.1069797e-19,2.1562872e-07,2.3875046e-28,1.675576e-13,2.657682e-07,0.00032661395,1.6879329e-12,9.59676e-23,6.901168e-12,0.044743106,6.4923036e-08,3.381943e-28,4.7501524e-19,4.440646e-11,6.544078e-10,3.3774312e-09,0.0006773923,2.7378059e-08,0.0132268,5.9237144e-19
KA_5_aug_05_crop.npz,KA,THAA,False,0.9254915,7e-45,0.0,0.0,0.0,2.238783e-28,2.155881e-13,1.2499146e-32,3.9373034e-21,1.8265e-40,0.0009909761,2.680309e-37,2.793606e-29,0.0,2.5358514e-33,5.839e-42,0.07351742,3.2973186e-12,2.3794346e-09,0.0,0.0,9.613115e-12,4.143347e-18,8.510964e-20,0.0,8.1827537e-14,4.503874e-20,0.0,3.681436e-38,2.565997e-26,5.137061e-18,0.9254915,2.0325564e-14,0.0,1.0766416e-35,0.0,4.1515868e-08
WA_20_aug_07_crop.npz,WA,THA,False,0.9238392,1.2606306e-11,2.4293612e-13,1.9810659e-14,8.710352e-21,2.746584e-18,4.9404975e-06,3.0858922e-16,5.045662e-06,6.7788386e-11,4.3356305e-17,2.3269117e-23,1.7748927e-09,5.503033e-20,6.9485556e-20,1.6042147e-18,3.0025155e-25,1.9387076e-09,4.6193507e-13,8.851936e-15,2.5284918e-14,1.5719595e-05,3.729416e-09,1.8556986e-24,7.1953637e-06,4.2799786e-22,2.4716798e-12,8.338954e-08,0.05567628,1.3529604e-10,0.9238392,9.978818e-07,0.00012498564,1.0724728e-13,0.020325389,1.5535676e-12,1.8873315e-17
LA_2_aug_10_crop.npz,LA,NGA,False,0.92365116,5.636498e-18,3.0662993e-26,0.07248213,4.2930103e-27,6.1749803e-35,1.3698058e-13,0.00012272547,4.176599e-07,1.24160406e-17,2.757459e-16,8.127533e-16,0.00373108,5.110258e-22,1.2047705e-28,6.360678e-34,4.1777766e-32,8.3451997e-22,4.121041e-20,4.7403473e-06,5.3040256e-22,6.3096364e-12,4.1221134e-11,1.9555081e-18,0.92365116,1.4684551e-28,7.3568594e-23,1.9822205e-13,5.268954e-08,7.794759e-06,2.9908187e-09,7.9186576e-17,1.1702889e-15,2.2077616e-28,5.87118e-14,3.8722048e-26,3.8636948e-24
DHA_1_aug_09_crop.npz,DHA,NAA,False,0.9137966,1.7766119e-16,1.3045848e-25,5.676228e-17,8.7593185e-15,2.1647319e-19,1.6812018e-06,0.0007543992,2.954016e-08,8.715784e-16,4.108768e-05,0.05774114,5.3969598e-09,9.350453e-13,9.96991e-06,2.116191e-27,2.4713957e-15,1.1752177e-18,2.4358264e-17,3.4887655e-22,8.726806e-21,1.2934916e-05,0.02764211,0.9137966,8.096884e-09,2.703044e-08,7.018344e-09,4.3307793e-19,1.0646954e-22,3.4920173e-09,6.6479275e-09,2.4206326e-08,3.992849e-13,6.1203665e-27,6.7575023e-16,9.758464e-15,1.3233728e-11
DHA_1_aug_05_crop.npz,DHA,NAA,False,0.9127543,3.2177188e-13,1.08711655e-20,4.883324e-11,2.7067912e-13,3.996402e-18,1.4003321e-05,0.012103278,1.4531093e-06,4.554426e-14,0.001629572,0.006481959,1.8564825e-06,4.7243286e-12,2.588772e-07,3.7663857e-22,1.366778e-13,2.02214e-14,2.4832526e-16,2.2594323e-16,1.1999067e-16,1.1504315e-05,0.06699873,0.9127543,5.4885686e-07,1.8581405e-08,6.9651436e-09,1.7246145e-14,3.6466203e-16,2.4721548e-06,1.2920253e-08,1.6430716e-08,1.7790101e-10,4.9032532e-21,2.7844697e-13,5.9579766e-13,1.624789e-10
KSHA_8_aug_08_crop.npz,KSHA,TRA,False,0.9074389,7.0278874e-13,3.2039696e-24,2.1559576e-15,1.9665567e-14,2.336056e-07,0.00016325676,2.4202102e-08,1.3134926e-09,0.00046769407,1.7697102e-17,1.5248287e-10,1.7850849e-07,5.701113e-13,9.839318e-07,2.895022e-06,1.6405093e-16,1.2512504e-14,0.091101155,4.802813e-14,1.2048519e-22,2.31205e-13,1.8465191e-07,2.2634859e-07,5.1722175e-08,6.226843e-08,2.6149887e-09,2.003035e-10,9.209549e-14,8.33963e-10,0.0008225118,4.906797e-10,0.9074389,2.431518e-16,1.3879649e-06,3.3789969e-09,3.3750874e-07
YAN_19_aug_10_crop.npz,YAN,KHA,False,0.9052949,9.971676e-21,2.4839398e-26,2.1698964e-19,1.0266773e-26,1.3226039e-15,0.00043177625,2.2277208e-17,0.00056507107,4.0402876e-17,0.012589402,1.645869e-15,4.6537912e-07,4.146799e-23,3.8428935e-16,1.3696653e-18,2.0826476e-06,0.9052949,6.020004e-08,3.7222628e-22,1.6682681e-26,1.25636905e-08,6.091015e-11,3.1687524e-11,1.2530716e-15,9.588545e-11,2.1802308e-15,2.0405239e-17,5.1756843e-10,3.318162e-07,1.3807506e-06,0.0005992431,0.00033677026,1.0384427e-26,9.38387e-13,2.2162892e-22,0.080178484
NA_18_aug_12_crop.npz,NA,NAA,False,0.8951123,6.684466e-17,7.636373e-25,4.401724e-18,7.403345e-18,3.2554518e-16,5.327211e-06,0.00013004629,1.7499013e-09,6.569377e-15,0.0033997525,0.00039907152,2.4001214e-09,9.2931796e-17,3.7322347e-06,7.7099674e-23,1.8152294e-11,1.8749318e-14,2.8418082e-15,1.5745411e-22,4.7603876e-22,0.000121078534,0.10081972,0.8951123,4.839712e-09,4.6719992e-06,1.5254334e-06,1.1627658e-16,1.6394849e-19,2.595862e-06,2.5758338e-09,1.906289e-07,1.4906365e-12,9.3188486e-24,8.444185e-14,8.250413e-15,2.7740055e-10
DAA_6_aug_15_crop.npz,DAA,GA,False,0.89353925,1.00988086e-32,2.02951e-40,4.1571108e-35,4.8e-44,9.5060366e-27,0.0012625683,1.6671335e-26,6.2128574e-06,2.89986e-29,0.89353925,1.9226303e-28,3.2988296e-16,8.689036e-39,1.5808407e-31,8.6853675e-29,1.9871235e-08,0.10491805,6.9457434e-14,2.3339366e-37,1.6762e-41,3.1319267e-11,5.947378e-15,8.882587e-22,6.5322434e-29,1.551125e-20,2.155937e-23,1.2720774e-26,1.4257645e-16,7.400272e-16,1.6322975e-09,0.00026858953,5.0235867e-06,9.058e-42,7.2037455e-22,8.219873e-38,3.3530893e-07
TRA_26_aug_18_crop.npz,TRA,KHA,False,0.8925639,5.1293196e-38,2.4638e-41,1.0564122e-33,0.0,9.11836e-40,3.1214367e-07,7.36708e-32,1.0574548e-06,3.448706e-33,8.12157e-07,8.880422e-34,1.3056901e-10,0.0,2.3107664e-38,6.02e-42,5.1552487e-17,0.8925639,4.186363e-24,1.7212e-40,3.1602e-41,1.4587593e-11,8.994728e-21,1.665605e-27,4.2714377e-25,1.2498038e-29,1.314759e-29,5.942926e-30,5.6169455e-11,4.3695095e-12,1.4291392e-08,6.5836087e-10,0.10743395,4.06e-43,1.5094619e-21,3.336e-42,8.903353e-11
